track_no,track_id,artists,album_name,track_name,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,duration_min_sec
361,33Yl7zo5qhJXgvO4VsAQTs,Maria Bethnia,Mar De Sophia,Canto de Oxum / Inscrio,45,,0.424,0.056,4,-20.06,0,0.0517,0.898,0.000105,0.11,0.17,104.472,1,mpb,05:14
362,5ldFgs2c1efBxVNOUN2qlw,Lorne Balfe;Harriet Slater,Pennyworth: The Origin of Batman's Butler - Season 3 (Soundtrack from the HBO Max Original Series),Candlesticks and Caravans,15,FALSE,0.523,0.447,7,-10.943,1,0.0311,0.0036,0.000331,0.107,0.0657,118.981,,,03:47
363,7mSKkvtSs8uWuo0GYff9qR,Zany;DV8;Galactixx,Wilde gullie bas ?! (Galactixx Remix),Wilde gullie bas ?! - Galactixx Remix Edit,23,FALSE,0.514,0.995,7,-3.451,1,0.123,0.023,0.114,0.654,,155.04,4,hardstyle,02:54
364,6caNnZ1eRwa4VmjicpxnOf,Scooter,Encore - Live and Direct,Posse (I Need You On the Floor),24,FALSE,0.53,0.997,8,-4.707,0,0.0946,0.0938,0.000903,0.961,0.203,139.569,4,happy,05:03
365,4bbeXHwW95npFQuPa2D8e1,Anirudh Ravichander;Kamal Haasan,"Mathuga Mathuga (From ""Vikram Hitlist"")","Mathuga Mathuga (From ""Vikram Hitlist"")",57,FALSE,0.829,0.811,0,-5.693,1,0.392,0.321,0,0.056,0.919,130.034,4,hip-hop,03:31
366,1dWnVKDsE1uRpu87RLF0G4,Danny Byrd,Sick Music Sampler 2,Red Mist - VIP,16,FALSE,0.545,0.952,1,-8.133,0,0.125,0.00244,0.0377,0.267,0.527,178.007,4,drum-and-bass,06:03
367,2ZgzcSD8lWLOwWoNYFX219,Chilly Gonzales;Johannes Bornlf,Refreshing Piano,Gogol,0,FALSE,0.382,0.014,7,-27.667,0,0.0444,0.99,,0.107,0.349,162.072,4,ambient,01:57
368,1x41485hXYMS0PNICGph1X,Koe Wetzel,Harold Saul High,L.T.W.Y.H.M.,48,FALSE,0.439,0.528,9,-7.117,1,0.0262,0.398,0,0.0703,0.079,139.866,4,country,03:29
369,2xnlCGTDKbnnVe9sf85RXy,The Acacia Strain,3750,Smoke Ya Later,24,FALSE,0.276,0.934,6,-5.371,1,0.0716,6.41E-05,0.00219,0.297,0.307,137.128,4,metalcore,04:10
370,6T1071kNui4EUABJp4Dciq,Supersubmarina,Electroviral,Chas! Y Aparezco A Tu Lado,53,FALSE,0.669,0.884,9,-2.613,1,0.0402,0.00184,0,0.0676,0.963,128.018,4,spanish,02:49
371,1eoQsc67QBYVC4Pw84Lqk8,9mm Parabellum Bullet,Rock & Halloween,Vampiregirl,1,FALSE,0.378,0.934,11,-3.702,0,0.107,0.0013,0.0149,0.322,0.602,159.829,4,hard-rock,03:11
372,5bEJZOd6WCB8ohLyx2wctu,Purples,calvrio,puro e simples,24,FALSE,0.362,0.4,1,-7.607,1,0.0273,0.452,6.78E-06,0.147,0.262,94.883,4,groove,04:57
373,0GoyU0X4nwqUigVwBPSDen,Mayhem,Deathcrush,Chainsaw Gutsfuck,50,TRUE,0.249,0.828,3,-10.821,0,0.0685,3.04E-06,0.951,0.112,0.279,120.23,5,black-metal,03:32
374,2rqTZrpsqlbzIz3wQ7s2Q1,Brando,Yes or No,Yes or No,64,FALSE,0.879,0.655,4,-5.602,1,0.0401,0.106,0.00397,0.131,0.67,118.025,4,deep-house,02:55
375,0zlaa4AmbFE7MVDijsyD9Q,Greta Van Fleet,The Battle at Gardens Gate,Heat Above,67,FALSE,0.338,0.847,3,-3.692,1,0.0458,0.00881,0.00105,0.147,0.232,139.061,4,blues,05:41
376,03WUYXkJU0ZTexcRAwqOAW,Chicken Dance Mix DJ's,CHICKEN DANCE PARTY,Hokey Pokey [Deluxe],9,FALSE,0.629,0.797,8,-4.393,1,0.199,0.0218,0,0.107,0.708,124.874,3,kids,03:35
377,5aQe0faFOjeskrHwpleXLJ,When Chai Met Toast,Yellow Paper Daisy,Yellow Paper Daisy,55,FALSE,0.428,0.442,7,-10.485,1,0.0303,0.775,0.000132,0.0818,0.687,105.829,4,indie,03:19
378,07njv8LyAizW6MnaORtuEl,Danny G;Shiloh Dynasty,Tell Me Why (feat. Shiloh Dynasty),Tell Me Why (feat. Shiloh Dynasty),58,TRUE,0.77,0.621,1,-7.635,1,0.454,0.447,0,0.158,0.301,126.289,4,chill,02:41
379,36NwMJRaCy7x77xYGJiG2M,Allman Brothers Band,Fishing Music,Midnight Rider,1,FALSE,0.346,0.589,7,-9.922,1,0.036,0.21,0.00703,0.15,0.638,189.486,4,songwriter,02:57
380,2vP0JcTiuYnzrBy45ACKBz,Keisha White,The Weakness In Me,The Weakness In Me,26,FALSE,0.717,0.554,7,-5.389,1,0.044,0.0592,0,0.11,0.324,128.039,4,acoustic,03:20
381,2gVot4EEd2oo2cA0bYJ4wW,Ella Fitzgerald,Holiday Anthems 2022,Frosty The Snowman,0,FALSE,0.579,0.502,8,-7.57,1,0.0513,0.733,0,0.281,0.836,76.783,4,blues,02:11
382,308mpl3G2FseXxGEjtyLIW,David Quinlan,Fogo e Glria (Ao Vivo em Curitiba),Abra os Olhos do Meu Corao - Ao Vivo em Curitiba,46,FALSE,0.333,0.765,4,-7.748,1,0.0431,0.0173,0,0.191,0.411,111.734,4,gospel,08:31
383,6fVazKhR05IQGpyTDnyd3L,Vwillz,Before the Storm - Night,Eyes on You,50,TRUE,0.657,0.387,8,-14.169,0,0.0782,0.508,0.0371,0.107,0.393,180.012,4,,02:30
384,4DTtP6afDsZaChCjNqvz2z,The Circle Session Players,The Circle Sessions: The Music of Carthay Circle - Vol. 2,Who's Afraid of the Big Bad Wolf,20,FALSE,0.722,0.415,,-11.043,1,0.0335,0.816,0.856,0.0762,0.799,86.115,4,disney,02:31
385,4dAbCuNehX0eahmR3uXhpD,Cerwen,Dotters,Dotters,36,FALSE,0.765,0.327,7,-10.885,1,0.0648,0.98,0.942,0.115,0.56,119.989,4,study,02:37
386,00Y9r5SfbDdEjJhNg7laQr,Harold Faltermeyer;Steve Stevens,Top Gun - Motion Picture Soundtrack (Special Expanded Edition),"Top Gun Anthem - From ""Top Gun"" Original Soundtrack",62,FALSE,,0.651,0,-8.741,1,0.0406,0.00799,0.618,0.31,0.14,107.011,4,,04:12
387,6q7UC4HeG6alZZUG2TI7fd,The Chemical Brothers,Helloween Party,Go,0,TRUE,0.751,0.897,1,-3.602,1,0.0468,0.00957,2.72E-05,0.329,0.483,119.97,4,breakbeat,04:20
388,7C4sJBWxtwEVuBNQAFMRUE,PXNDX,La Revancha Del Principe Charro,Cortame Con Unas Tijeras....,35,FALSE,0.489,0.97,6,-3.832,1,0.125,0.00837,0,0.163,0.42,102.508,4,emo,03:10
389,7nYbKsvhM88mHCmFsAIQVp,Criolo,Fellini,Fellini,42,FALSE,0.805,0.746,1,-5.211,0,0.185,0.238,0,0.215,0.717,127.922,4,afrobeat,02:51
390,7mzPAftljnsFmU6131Pqcd,Aidan Bissett,Tripping Over Air,Tripping Over Air,72,TRUE,0.622,0.799,11,-4.811,1,0.0342,0.00185,1.08E-06,0.269,0.6,116.985,4,singer-songwriter,03:02
391,0IHiD8fR4ymWaVjkMtaQhn,Jesse Rice,The Pirate Sessions,Blackbeard's Ghost,20,FALSE,0.24,0.437,5,-9.174,1,0.0293,0.158,1.91E-06,0.13,0.211,71.757,4,guitar,03:41
392,6bj0aQOkcVBuI0z7yID3mm,Ruku Suna,Dadhi Pachigala Bali Kete Katha Kahesi,Dadhi Pachigala Bali Kete Katha Kahesi,24,FALSE,0.335,0.898,5,-2.364,0,0.14,0.022,6.48E-06,0.324,0.806,164.02,4,samba,07:19
393,1KO29IUHcexH583hBewKof,Sam Wills,Breathe,Breathe,60,FALSE,0.504,0.173,9,-18.548,0,0.0318,0.987,0.0755,0.355,0.116,142.113,4,chill,01:31
394,0qirbcSG0zQ2yHOup4VznY,Alcione,Maxximum - Alcione,No d Mais pra Segurar (Explode Corao),37,FALSE,0.329,0.501,7,-9.224,0,0.0432,0.529,0,0.426,0.347,95.07,4,samba,04:13
395,4T3SkqoVATAGpizjUyrMzE,Almir Sater,Almir Sater,Boiada,46,FALSE,0.421,0.346,11,-9.351,1,0.0255,0.875,9.27E-06,0.0895,0.318,95.842,3,sertanejo,03:46
396,3H4VxEjsbVroJdqIYkWE3z,Plastilina Mosh,Juan Manuel,Shampoo,28,FALSE,0.716,0.509,2,-6.926,1,0.0753,0.683,0.891,0.0884,0.374,170.117,4,afrobeat,02:19
397,3w1IGy0M8UmWfydMoD1RgE,Pink Sweat$,Coffee Chill,At My Worst,0,FALSE,0.813,0.415,0,-5.926,1,0.0349,0.777,0,0.131,0.667,91.921,4,soul,02:50
398,1tnZipedfyuRJlxkW8o5za,Robert Palmer,80's,Simply Irresistible,0,FALSE,0.646,0.934,9,-6.955,1,0.0531,0.129,1.03E-05,0.0443,0.698,142.616,4,blues,04:14
399,6Ob5Pv0sO42iZFUvCDlTrL,Shaun Escoffery,Shaun Escoffery,Days Like This,29,FALSE,0.682,0.822,4,-8.477,0,0.0524,0.00346,1.68E-05,0.355,0.567,108.022,4,deep-house,04:30
400,1K2fnd52EHmeDmrPfJLcyq,Doro;Udo Dirkschneider,"Magic Diamonds - Best of Rock, Ballads & Rare Treasures",Breaking the Law,19,,0.324,0.854,9,-5.599,0,0.189,0.0339,0,0.26,0.178,85.964,4,heavy-metal,04:22
401,,XXXTENTACION;Ski Mask The Slump God,LOOK AT ME: THE ALBUM,FUXK (feat. Ski Mask the Slump God),65,TRUE,0.767,0.71,11,-7.177,0,0.352,0.0887,3.41E-06,0.106,0.244,120,4,emo,02:40
402,1c5nEHOaaOlU6em1GhIsnV,The Prophet,The Hardcore Archive Part 3 (1997),I Am The Magnificent (Original Mix) - Extended Mix,0,FALSE,0.329,0.853,11,-6.488,0,0.046,0.000161,0.74,0.309,0.0708,103.933,4,happy,06:07
403,5K1m4aaPCxwnm9SKlWW1vh,Ryokuoushoku Shakai,Shout Baby,Shout Baby,62,FALSE,0.474,0.881,7,-1.846,1,0.0398,0.033,0,0.0513,0.587,180,4,j-pop,04:25
404,0YLSjVxSb5FT1Bo8Tnxr8j,Ritviz;Nucleya,Baaraat,Baaraat,66,FALSE,0.678,0.449,4,-9.379,0,0.0869,0.477,0,0.536,0.606,100.033,4,indie,03:42
405,0tUF5lz1WjAZPZ8crFB6kV,COMPLEX,ROMANTIC 1990 (Remastered 2012),MAJESTIC BABY,33,FALSE,0.337,0.976,1,-3.365,0,0.165,0.00047,0.000294,0.364,0.27,192.129,3,j-rock,04:03
406,1QuqHfm7NlhjUcCfDyD3yf,Paul Johnson,Psycho Kong,Psycho Kong,7,FALSE,0.752,0.967,0,-13.97,1,0.053,2.48E-05,0.932,0.17,0.886,143.216,4,chicago-house,04:21
407,6kzziVNPYISZHObx1t4P5y,Cestar;Stailok,El Humo de Tu Boca,El Humo de Tu Boca,40,FALSE,0.754,0.731,10,-4.643,0,0.0413,0.112,0.000239,0.157,0.552,97.03,4,dancehall,03:00
408,2laJdkltxYwwCJanm7yBnn,Raimundos;rica Martins,S as Melhores do Pop Rock Brasileiro,A mais pedida,0,FALSE,0.538,0.825,0,-4.021,1,0.0478,0.0105,1.43E-05,0.0693,0.467,125.056,4,,03:53
409,4ajrGS4lfifvezTGfg74Hk,Inpetto;Aribo,"Electronic Club Charts, Vol. 1",Somehow,0,FALSE,0.628,0.724,0,-5.03,1,,0.0925,0,0.0853,0.515,126.019,4,deep-house,03:10
410,6fScgF2Y63ScU73nYju0ny,Atif Aslam;Arko,"O Saathi (From ""Baaghi 2"")",O Saathi,71,FALSE,0.481,0.496,,-7.421,1,0.0262,0.588,0,0.132,0.453,89.839,4,pop,04:11
411,0KeeKjwx7JqeHlQjXnHpL9,Francisca Valenzuela,SAL,SAL,39,FALSE,0.706,0.868,7,-3.746,1,0.0267,0.00358,0,0.317,0.767,129.975,,electronic,03:20
412,76YSWx6L6FNsuaP6GWBb8P,Labrinth;Zendaya,Imagination & the Misfit Kid,All For Us,72,FALSE,0.46,0.66,3,-6.642,1,0.0652,0.0108,0.000139,0.34,0.18,141.722,4,indie-pop,03:11
413,2kwV1oVEb9mLkGbFaQX4zU,Bad Gyal,FELIZ CUMPLEAOS,La Prendo,2,FALSE,0.917,0.776,9,-2.248,0,0.154,0.0464,5.54E-05,0.08,0.656,114.941,4,latin,03:01
414,45PEs9rgK7Q4gcxwOsPM4o,Virtual Riot;Modestep;FRANK ZUMMO,This Could Be Us,This Could Be Us,45,FALSE,0.526,0.896,3,-3.598,0,0.0455,0.000459,0.00102,0.119,0.424,150.075,4,dub,05:08
415,4S0UUI7C5TRoktM4gnkh06,Shatta Wale,ON GOD,ON GOD,47,TRUE,0.64,0.542,5,-10.288,0,0.508,0.603,0,0.137,0.578,123.222,5,dancehall,03:15
416,3JXi13LlcYzagKRNokd3Zt,Harris Jayaraj;Bhavatharini;Tippu;Dhanush;Abhay Jodhpurkar,Anegan (Original Motion Picture Soundtrack),Aathadi Aathadi,57,FALSE,0.753,0.449,7,-7.631,1,0.0288,0.347,0,,0.557,134.891,3,pop-film,05:52
417,7bvGIJWvOwCc1VOr9Lkwn7,James Hand,Shadow On The Ground,Floor To Crawl,26,FALSE,0.64,0.499,9,-8.219,1,0.0287,0.725,4.34E-05,0.0892,0.655,126.888,4,honky-tonk,02:49
418,42lpuSQmnLUM1ZXJVzIVOi,Camilo,Mis Manos,KESI,70,FALSE,0.889,0.756,4,-4.23,1,0.056,0.132,0,,0.918,,4,reggaeton,02:57
419,6EeYBu8RautSHkqJeWgKff,Sweet Little Band,,No Woman No Cry,33,FALSE,0.6,0.185,1,-16.663,1,0.0281,0.567,0.928,0.1,0.344,155.912,4,children,03:43
420,62ke5zFUJN6RvtXZgVH0F8,Paloma Faith,A Perfect Contradiction (Outsiders' Expanded Edition),Only Love Can Hurt Like This,87,FALSE,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97E-05,0.334,0.304,90.99,4,dance,03:52
421,3oSood6sgulWxhrkTJvXbH,H Dixit;Lofi Person,Endless Love Mashup 2022 Lofi (Slowed & Reverb),Endless Love Mashup 2022 Lofi (Slowed & Reverb),45,FALSE,0.29,0.388,0,-12.525,0,0.0468,0.635,0.0421,0.136,0.132,81.936,1,indian,04:41
422,2HgpSCBlaSwOWeN3n2VsZ2,Sofia Karlsson;Mattias Prez;Daniel Ek;Jakob Algesten,Reason to Believe,Reason to Believe,36,FALSE,0.339,0.429,0,-9.725,1,0.0402,0.493,0.000171,0.123,0.432,78.763,4,swedish,03:14
423,73ucpKq91TuejrLHgzDNHK,Rita Ora,Poison,Poison,68,FALSE,0.579,0.738,10,-5.711,1,0.0542,0.0821,1.52E-06,0.232,0.431,124.023,4,electro,03:22
424,3FHl1QYu76zguwjqhqcglX,Sukhwinder Singh;Shreya Ghoshal;Vikram Montrose,,"Kar Har Maidaan Fateh (From ""Sanju"")",59,FALSE,0.557,0.821,1,-7.794,0,0.0573,0.0189,0,0.0863,0.184,170.022,4,hip-hop,05:12
425,2DxsGXCFkJvTz7Dv8lgOhd,Runa Laila,Gharaonda,Tumhen Ho Na Ho,46,FALSE,0.313,0.47,,-11.142,1,0.0376,0.847,5.86E-06,0.0663,0.718,86.684,4,folk,05:13
426,7hKjFE33KtlOy2tPvsBXQF,Stumbleine,Echo Chamber,Comatose,29,FALSE,0.403,0.508,6,-11.019,1,0.0335,0.199,0.84,0.0826,0.133,114.989,4,idm,03:42
427,6JLms20xagDkDJ1K9bUqDV,MI,ANSWER...,You (Prod. SUGA of BTS),43,FALSE,0.676,0.477,8,-8.967,1,0.0545,0.0423,0,0.0678,0.521,135.888,4,j-dance,03:07
428,1oTvT8s4iPUJZOR9uUCu7t,Peppa Pig,Roller Disco,Roller Disco,47,FALSE,0.861,0.752,9,-6.829,0,0.143,0.0872,0,0.0537,0.811,124.026,4,british,03:16
429,0pZbMX8nnYzqPVIVDpuTwm,The Smith Street Band;Tim Rogers;Laura Stevenson,More Scared Of You Than You Are Of Me,Run Into The World,28,TRUE,0.561,0.462,6,-5.445,1,,0.237,0,0.354,0.533,150.318,4,garage,04:55
430,27cHwY7UTuadZD5XfoxxpI,Shaman's Harvest,Smokin' Hearts & Broken Guns (Deluxe Edition),Ten Million Voices,52,FALSE,0.498,0.709,0,-3.135,0,0.0325,0.00815,0,0.127,0.439,112.628,4,grunge,03:58
431,2wEORIRuWHDESxHOPUZ4dq,Medooza;PAWLIE POIZN,Star Kazety,Star Kazety,33,FALSE,0.718,0.526,7,-9.523,0,0.0597,0.735,0,0.12,0.697,144.065,4,emo,04:27
432,1RFTlrpmEUyBpkaW6mfrxQ,BOWY,"""GIGS"" CASE OF BOWY COMPLETE (Live From ""Gigs"" Case Of Boowy / 1987)","RATS - FROM ""GIGS"" CASE OF BOOWY",34,FALSE,0.258,0.985,0,-3.376,1,0.157,0.0202,0.000308,0.432,0.382,176.952,4,j-rock,02:39
433,2z2JKNU24UEngb4joR9p8f,KT Tunstall,Slow Christmas Songs 2022,Lonely This Christmas,0,FALSE,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56E-05,0.108,0.18,85.262,4,acoustic,04:17
434,05tQHifEgbVLavnO3GcuxN,Chino & Nacho,Halloween 2022 Pop Vol. 2,Nia Bonita - Remastered 2020,0,FALSE,0.666,0.921,9,-5.462,1,0.138,0.226,0,0.15,0.723,120.03,4,latin,03:35
435,11LmqTE2naFULdEP94AUBa,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,Heart-Shaped Box,79,FALSE,,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4,alt-rock,04:41
436,2tjkrsxIGGJzJAnaUHYjtQ,Scooter,20 Years of Hardcore (Remastered),Call Me Maana,32,FALSE,0.513,0.999,9,-5.894,0,0.166,0.00217,0.105,0.697,0.156,143.039,,hardcore,03:39
437,5CovP9I0W4yqDbcdvctIJV,Midnight,Let There Be Witchery,Let There Be Sodomy,20,FALSE,0.211,0.991,6,-5.864,0,0.116,7.93E-06,0.352,0.328,0.217,145.038,4,black-metal,03:22
438,3ZNhFhshMLjGQraO4pvpDR,Danny Olson;Vo Williams,Night Falls,Night Falls,39,FALSE,0.627,0.921,4,-4.859,1,0.189,0.0315,3.37E-06,0.0699,0.392,170.028,4,dub,03:45
439,6TeJ52WYcJT92bO95BY17u,Siouxsie and the Banshees,Halloween Scary Party,Halloween,0,FALSE,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4,alt-rock,03:41
440,6Kd4iGylMjrpr1xVbuYKVw,JPEGMAFIA,black ben carson,the 27 club,54,TRUE,0.523,0.662,1,-6.923,1,0.141,0.51,0.000198,0.653,0.542,101.207,4,industrial,03:56
441,46fURCnWErjFdNM2yBJ2c8,Eric Chou,,,64,FALSE,0.289,0.43,10,-6.818,1,0.0332,0.624,0,0.101,0.531,169.511,4,mandopop,04:19
442,2Db4RDun4YmjGcypDB8Av3,DJ Snake;Justin Bieber,Weekend Baby,Let Me Love You,0,FALSE,0.475,0.715,8,-5.371,1,0.058,0.0863,2.67E-05,0.135,0.159,199.892,4,electronic,03:25
443,7f9PFz2XCYECXLV0rARvwU,Ace Ventura;Pantomiman,Hello?,Hello? - Pantomiman Remix,28,FALSE,0.736,0.803,11,-6.93,1,0.0531,6.18E-05,0.802,0.375,0.185,146.985,4,trance,07:41
444,36rNyBl6nXW7Kx9DYua3XT,Zanger Kafke,1000 Man Dronken,1000 Man Dronken,27,FALSE,0.806,0.864,10,-5.106,1,0.151,0.0795,0.000244,0.0473,0.901,149.96,4,hardstyle,02:48
445,2JK2XwhCns1EnC4zT3falc,Blake Rules;Netherfriends,Kids Trap 15,Showing Love,8,FALSE,0.87,0.636,8,-10.163,1,0.0974,0.00697,0.00232,0.2,0.726,147.065,4,kids,01:44
446,0XtWpvgfM8ImPG5Y6a9te3,Dr. Acula,Slander,Cocaine Avalanche,28,TRUE,0.334,0.959,6,-3.975,0,0.317,0.00221,1.19E-05,0.333,0.106,132.549,4,death-metal,03:17
447,1dvlY1iYFNgO7SFWRGHB3x,Wisin & Yandel,Halloween 2022 Perreo Vol. 3,Pegao,1,FALSE,0.792,0.804,3,-4.752,1,0.259,0.537,0,0.342,0.807,96.041,4,hip-hop,03:54
448,0UWhu1zY8gsXQLbZViVkF3,Vctor Manuelle,Oro Salsero,Se Me Rompe el Alma,27,FALSE,0.51,0.875,1,-5.003,1,0.0616,0.347,5.16E-05,0.0189,0.758,95.692,4,salsa,04:56
449,20vvixeUnO9OcQh9gqIhc5,Dom & Roland;Klute;Technical Itch,Dom & Roland Productions: Remix Album,Maximus - Technical Itch Remix,16,FALSE,0.379,0.939,11,-5.762,1,0.0878,0.00291,0.8,0.365,0.0819,171.877,4,drum-and-bass,07:37
450,3jX7WFixnEvO2EMYcbE5ut,Gustav Holst;North Texas Wind Symphony;Eugene Migliaro Corporon,Composer's Collection: Gustav Holst,"Second Suite in F Major, Op. 28 No. 2, H. 106: II. Song Without Words ""I'll Love My Love""",29,FALSE,0.171,0.0115,0,-26.859,0,0.0461,0.993,0.943,0.0832,0.0712,62.911,4,british,02:31
451,3e95Yjkzhw8oR2pR1BPQpI,Ella Fitzgerald,Chill Christmas Dinner,The Secret Of Christmas,0,FALSE,0.258,0.175,0,-11.903,1,0.0323,0.939,0.000156,0.136,0.107,89.072,3,blues,02:48
452,7qv5uwCfPLt18OcGQSHmi1,Kato,Naruto Vibes,Man of the World,42,,0.456,0.469,2,-7.838,0,0.0339,0.143,0.936,0.212,0.106,120.045,4,anime,01:46
453,3Icm34joOyDhzBoyaqthtK,Danieze Santiago;Devinho Novaes,Al,Al,44,FALSE,,0.701,11,-4.531,0,0.033,0.544,0,0.152,0.695,127.994,4,forro,02:19
454,2mEHyRXGIPArlWSDkIqujW,Zaeden,Genesis 1:1,days,47,FALSE,0.811,0.499,7,-9.37,1,0.0589,0.255,0.00478,0.189,0.373,144.028,4,edm,
455,76ISgVglOIcgBYjK1fxmu4,Hank Williams,The Complete Hank Williams,Rockin' Chair Money,12,FALSE,0.448,0.274,11,-12.146,1,0.032,0.953,0,0.615,0.592,162.698,3,,02:05
456,6qO260PuQGnxCQ4SRrSi6M,Bernward Koch,Walking through Clouds,Touched by Love,50,FALSE,0.153,0.0555,9,-19.488,1,0.0351,0.978,0.953,0.121,0.0618,71.912,4,opera,03:22
457,1xMkTSgZIZAnsu6a5yqudq,TarantisT,Distorted Brains,The Hell You Made,0,FALSE,0.415,0.972,11,-5.446,1,0.0716,0.00448,0.146,0.339,0.588,169.981,4,iranian,03:17
458,0h2ZSu1j6YFsGj85eSyrI4,Crankdat;Bandlez,Ground Shake,Ground Shake,49,FALSE,0.63,0.984,11,-2.187,1,0.0658,0.000666,0.00804,0.163,0.214,145.074,4,dub,03:05
459,5KxtwVS3jtbL5A51497yKs,His Hero Is Gone,The Plot Sickens,Disinformation Age,17,FALSE,0.133,0.856,1,-13.406,0,0.0974,5.89E-06,0.933,0.108,0.336,178.442,4,grindcore,01:44
460,3qk4wRMDlaeagZGjSYbsOV,G-Eazy;Charlie Puth,The Beautiful & Damned,Sober,57,TRUE,0.558,0.766,6,-5.953,0,0.231,0.263,0,0.32,0.182,96.281,4,indie-pop,03:23
461,7ujmpF0vCLlFJJBPmiFXQR,Bryan Adams,Christmas Songs 2022,Christmas Time,1,FALSE,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,singer-songwriter,04:03
462,6ysshFBw6i9g5kTwzZrYG7,Porsche Love,"Love, Porsche: The Complete Experience",Where You Are,41,TRUE,0.51,0.684,4,-8.953,1,0.0394,0.541,0,0.156,0.564,158.056,4,sad,02:17
463,4r9qyANhnnv7q2ENG2ggre,Trivecta;Jay Mason,Sail Away (feat. Jay Mason),Sail Away (feat. Jay Mason),41,FALSE,0.308,0.727,7,-4.815,1,0.0475,0.0179,0,0.417,0.282,150.059,4,dubstep,04:12
464,0gmV4mbtJsmveGlVAdLGho,,The Famous Songs of Russian Gypsies,"Oj, rucheek, rucheek (A Brook): Rucheek (A Brook)",1,FALSE,0.36,0.815,2,,1,0.146,0.46,0,0.365,0.439,122.176,4,romance,02:33
465,5p9IGH0xpbhJI9d8YWJe47,The Drifters,Thanksgiving Party,Sweets for My Sweet,0,FALSE,0.772,0.81,0,-7.602,1,0.0322,0.687,2.42E-06,0.097,0.971,119.883,4,soul,02:27
466,17ierdILmXjF0ylXJilXS7,Mc_team,Frecuencias Curativas Solfeggio 369 Hz,396 Hz Destruye Bloqueos Inconscientes,25,FALSE,0.166,0.00892,5,-32.364,0,0.0514,0.988,0.955,0.0918,0.0929,130.205,4,world-music,03:56
467,7pxbZ29k1LJXvOdd2e5Bdn,Us The Duo,Shotgun,Shotgun,45,FALSE,0.806,0.263,5,-10.43,1,0.0502,0.787,0,0.182,0.868,115.854,4,acoustic,02:54
468,78Y5gncYyYy9z1fEHRECBu,arai tasuku;World's End Girlfriend,0,0 (Remixed by world's end girlfriend),10,FALSE,0.331,0.597,3,-9.267,1,0.106,0.831,,0.119,0.198,112.511,4,idm,07:18
469,7wiULYwv85WeChygucbpTF,Boyce Avenue,Careless Whisper,Careless Whisper,46,FALSE,,0.389,2,-6.246,0,0.0321,0.885,0,0.136,0.704,76.897,4,acoustic,04:07
470,2NaxRs7pLcqhyQg5HMU7sm,Osvaldo Pugliese,From Argentina To The World,Emancipacin - Instrumental,15,FALSE,0.621,0.221,9,-12.15,0,0.0658,0.875,0.009,0.0851,0.532,119.132,4,tango,03:24
471,6DfESv6z9PPLo1RhbzlVIb,Koven,All We Needed,All We Needed,49,FALSE,0.482,0.789,1,-5.945,0,0.0486,0.00577,0.00173,0.11,0.263,149.991,4,dub,04:01
472,5wsET7UzdeLwvTkAkVytut,Neolux,Infinity,Infinity,49,FALSE,0.467,0.981,1,-3.37,0,0.0485,0.0053,0.898,0.222,0.609,149.955,4,hardstyle,03:07
473,58dSdjfEYNSxte1aNVxuNf,Mac Ayres,Drive Slow,Easy,67,FALSE,0.722,0.282,5,-7.484,1,0.106,0.373,0.00557,0.147,0.217,91.367,4,chill,05:14
474,1TRnIxwWeJoE6MVimzjw2w,Ozuna;Danny Ocean,OzuTochi,04:22,63,FALSE,0.771,0.727,1,-4.285,0,0.0416,0.0205,4.54E-06,0.291,0.649,104.035,4,latin,03:13
475,2kk8L2MStsZ0tYLPkDrL64,GReeeeN,,,32,FALSE,0.714,0.879,8,-4.605,1,0.0542,0.00914,6.78E-06,0.106,0.752,110.036,4,j-rock,04:01
476,7zRmGvtSy36Jr19U5OInJT,The Beatles,1 (Remastered),Yellow Submarine - Remastered 2015,54,FALSE,0.66,0.557,1,-9.597,1,0.03,0.158,0,0.543,0.788,110.743,4,psych-rock,02:38
477,7fpvwvVR2zhNaWUAUDXznF,Marcelo Markes,Melhor Lugar: Sesso Acstica,Melhor Lugar: Sesso Acstica,46,FALSE,0.335,0.298,8,-12.329,0,0.0328,0.859,0.00183,0.109,0.105,126.957,4,gospel,04:12
478,6RYEaMxLgyopcSMR98exqu,Antonio y Joel Con Labranza,Mi Canto,Que Estes Presente,30,FALSE,0.461,0.706,6,-5.863,1,0.103,0.536,1.10E-06,0.0506,0.842,163.691,4,salsa,03:45
479,5lORa4H99zsSobiyanlsgk,Jason Upton,Remember,Fly,41,FALSE,0.237,0.161,2,-12.265,1,0.0326,0.778,0.00358,0.182,0.0812,104.997,4,world-music,12:57
